Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,
;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;12
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;167;247;1;BLANCA;positivo;10
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;212;248;1;FUEGUINOS;positivo;21
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;56
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;9
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;9
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;15
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00054;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 19 PRIMERA LEGISLATURA;12-09-2021 19:48;3;00013;24;2;00398X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;34
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;;;;;nulos;18
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;;;;;blancos;6
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;10
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;11
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;167;247;1;BLANCA;positivo;14
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;212;248;1;FUEGUINOS;positivo;10
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;72
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;13
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;13
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;7
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;4
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:55;3;00013;24;2;00399X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;23
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;;;;;nulos;19
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;;;;;recurridos;1
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;;;;;blancos;6
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;10
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;5
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;167;247;1;BLANCA;positivo;20
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;212;248;1;FUEGUINOS;positivo;21
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;60
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;23
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;11
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;10
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:03;3;00013;24;2;00400X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;9
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;;;;;nulos;26
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;;;;;recurridos;1
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;;;;;blancos;4
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;13
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;8
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;167;247;1;BLANCA;positivo;16
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;212;248;1;FUEGUINOS;positivo;11
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;69
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;17
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;19
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;13
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:20;3;00013;24;2;00401X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;13
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;;;;;nulos;35
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;;;;;blancos;6
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;10
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;167;247;1;BLANCA;positivo;11
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;212;248;1;FUEGUINOS;positivo;12
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;51
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;12
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;17
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;4
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:40;3;00013;24;2;00402X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;34
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;;;;;nulos;21
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;;;;;blancos;6
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;;;;;impugnados;1
OBRERO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;12
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;167;247;1;BLANCA;positivo;12
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;212;248;1;FUEGUINOS;positivo;19
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;65
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;9
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;10
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;7
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 19:33;3;00013;24;2;00403X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;21
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:06;3;00013;24;2;00404X;Río Grande;;;;;nulos;24
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:06;3;00013;24;2;00404X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:06;3;00013;24;2;00404X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:06;3;00013;24;2;00404X;Río Grande;;;;;blancos;7
;DIPUTADOS NACIONALES;00055;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 10 GRAL MANUEL BELGRANO;12-09-2021 20:06;3;00013;24;2;00404X;Río Grande;;;;;impugnados;0
